SubCat_URL,category,subcategory,img_url,number,number_url,name,code,date_range,options,quantity,rownumber
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4387032001,/en/search/all?q=4387032001&qty=1,LEVER-SELECT,43870B,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,0K9F417530,/en/search/all?q=0K9F417530&qty=1,BREATHER ASSY,K17530,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,439273D010,/en/search/all?q=439273D010&qty=4,BOLT-SEAL,43927B,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4386232200,/en/search/all?q=4386232200&qty=1,FORK-SHIFT(5&R),43862A,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4384232100,/en/search/all?q=4384232100&qty=1,PIN-SPRING,43848D,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,1461108003,/en/search/all?q=1461108003&qty=1,RING-RETAINER,1461EA,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4387232010,/en/search/all?q=4387232010&qty=1,BUSH-SELECT LEVER,43872,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4383032202,/en/search/all?q=4383032202&qty=1,RAIL SUB ASSY-SHIFT(5&R),43830A,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4380132003,/en/search/all?q=4380132003&qty=1,HOUSING-CONTROL,43801,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4385032211,/en/search/all?q=4385032211&qty=1,LEVER ASSY-REVERSE SHIFT,43850C,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4383523001,/en/search/all?q=4383523001&qty=3,SPRING ASSY-POPPET,43835,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,9386049600,/en/search/all?q=9386049600&qty=1,SWITCH ASSY-BACK UP LAMP,93860C,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,1433108090,/en/search/all?q=1433108090&qty=2,BUSH,1433CA,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,1461112001,/en/search/all?q=1461112001&qty=2,RING-SNAP,1461CJ,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4384532001,/en/search/all?q=4384532001&qty=1,HOLDER-SPRING,43845D,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4317422610,/en/search/all?q=4317422610&qty=1,BEARING-LINEAR BALL,43174A,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4384732001,/en/search/all?q=4384732001&qty=1,SPRING-NEUTRAL RETURN,43847C,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4384602510,/en/search/all?q=4384602510&qty=1,PIN-DETENT,43846B,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4384932001,/en/search/all?q=4384932001&qty=1,RETAINER-SPRING,43849,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4391632001,/en/search/all?q=4391632001&qty=1,BOLT-INTERLOCK,43916,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4384832001,/en/search/all?q=4384832001&qty=1,SPRING-NEUTRAL RETURN,43848,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,9386039012,/en/search/all?q=9386039012&qty=1,SWITCH ASSY-BACK UP LAMP,93860,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,1140308301,/en/search/all?q=1140308301&qty=1,BOLT,1140FJ,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4384532100,/en/search/all?q=4384532100&qty=1,HOLDER-SPRING,43845E,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4391132000,/en/search/all?q=4391132000&qty=1,SPRING-RETURN,43911,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=698&q=,ENGINE,GEAR SHIFT CONTROL-MANUAL,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/43-437B12.gif,4391332001,/en/search/all?q=4391332001&qty=1,PLATE-STOPPER,43913,08.11.2018 - ...,"ENGINE CAPACITY: 1600 CC - GAMMA; TRANSAXLE: MANUAL T/M - 6 SPEED 2WD; (0101B7) MODEL YEAR PACKAGE - 18MY, (5971A4) PARKG BRK CONTROL-EPB",(0091A5) ENGINE PACKAGE - VGT REGULAR ENG,0
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=658&q=,ELECTRIC,HEAD LAMP; 1,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/91-92111.gif,92101G3000,/en/search/all?q=92101G3000&qty=1,"LAMP ASSY-HEAD,LH",92101A,04.06.2020 - ...,(0093C1) VEHICLE PACKAGE - SPORTS,1pcs,8
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=658&q=,ELECTRIC,HEAD LAMP; 1,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/91-92111.gif,92101G3105,/en/search/all?q=92101G3105&qty=1,"LAMP ASSY-HEAD,LH",92101A,04.06.2020 - ...,,1pcs,8
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=658&q=,ELECTRIC,HEAD LAMP; 1,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/91-92111.gif,92101G3005,/en/search/all?q=92101G3005&qty=1,"LAMP ASSY-HEAD,LH",92101A,04.06.2020 - ...,,1pcs,8
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=658&q=,ELECTRIC,HEAD LAMP; 1,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/91-92111.gif,92101G3100,/en/search/all?q=92101G3100&qty=1,"LAMP ASSY-HEAD,LH",92101A,04.06.2020 - ...,(0093C1) VEHICLE PACKAGE - SPORTS,1pcs,8
/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=658&q=,ELECTRIC,HEAD LAMP; 1,/assets/tesseract/assets/global/HYUNDAI202404/source/cat/2/H/KDOMPG317/91-92111.gif,1125408256B,/en/search/all?q=1125408256B&qty=2,BOLT,1125KO,26.07.2016 - ...,,2pcs,8
